,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
69,0.0,5140377.817660613,623301.9952699599,21130.17516904076,309461.38451460935,1613.3410130841266
70,0.0,5114873.378157185,620540.3375608728,21104.939551431093,308200.5823696728,1401.9513546286582
71,0.0,5088964.437221706,617729.8140390095,21100.270788588652,306842.28779791895,1563.7291680534963
72,0.0,5063309.915889062,614566.6442415487,21041.44630919964,305596.0789830155,1281.1592834037256
73,0.0,5037682.000271113,611678.2196214194,20963.415996849322,304503.65622300666,1200.0
74,0.0,5012039.014623594,608585.8636455995,20881.637395215403,303473.23947593535,1420.0692989472682
75,0.0,4986253.818234283,605707.6801968438,20878.31444130114,302456.93463406496,1350.0
76,0.0,4961211.368057818,602842.3071164761,20807.04678226212,301238.65356397734,1434.1547102664113
77,0.0,4935242.705660393,599975.5041235825,20714.520320626933,300279.853083805,1200.0
78,0.0,4909612.731268863,597120.1368957426,20688.433683077004,299339.092890158,1447.2118742302935
79,0.0,4884654.314234912,594142.8240882206,20629.39113528014,298520.00276570895,1686.7887338246755
80,0.0,4859722.964628771,591184.4075070672,20534.232800652997,297516.2285246423,1679.6617265582272
81,0.0,4834376.526083349,588470.1168556797,20482.147520713377,296489.02681907243,1789.4923200079006
82,0.0,4808854.961601699,585677.6461502027,20448.9970870153,295447.3117128205,1535.0479963982898
83,0.0,4783640.935830419,582862.9038807267,20386.604966521485,294372.7549038292,1500.0
84,0.0,4757704.35887402,579832.2392991034,20315.444670111105,293203.64090249053,1650.0
85,0.0,4732559.6420249855,576660.5729537861,20271.156723556767,292299.5903368673,1647.3438957735623
86,0.0,4707292.495958869,573776.0685154955,20212.973730481608,291256.28468961956,1723.0814847598788
87,0.0,4681652.014435893,571097.078930106,20159.313021519396,290322.4208601482,1539.7410726946987
88,0.0,4655915.349959354,568243.0852471765,20158.303748327577,289154.0912538794,1536.4960263377436
89,0.0,4629954.258532901,565169.4672956058,20109.48828335526,288167.36879487016,1350.0
90,0.0,4603130.583353182,562419.9258149704,20066.8991517629,287026.562607498,1403.7618965646975
91,0.0,4577763.726732443,559875.7337600983,20064.801058138837,286149.952731876,1494.66878063245
92,0.0,4552150.423337442,557116.6212975213,20018.001753881777,285120.3800507745,1325.918460057896
93,0.0,4526150.007397477,554361.3197779711,20013.13340062297,284120.71219349233,1148.0268008513883
94,0.0,4500341.865097709,551638.3220811933,19993.549869577157,283090.45484654664,697.0244119235089
95,0.0,4474707.294520435,548948.0332148465,20023.71104328721,282167.83806065115,450.0
96,0.0,4449708.333746675,546397.0460371979,20044.67342701365,281324.53887091216,450.0
97,0.0,4424591.241909767,543824.9027945481,20047.61505579611,280378.77015571715,624.0945900788616
98,0.0,4399605.123217778,541014.9073133394,20091.555633978183,279531.4921735473,750.0
99,0.0,4374010.3754228875,538330.5562502013,20053.89190047757,278650.1746668609,750.0
100,0.0,4349607.645867144,535466.9170934949,20033.564458367833,277837.9218927116,750.0
101,0.0,4324083.102058587,532534.78874509,20109.637825273163,276896.1338829472,686.4095840907944
102,0.0,4298849.12633128,529867.8921659666,20196.990651376957,275929.29262250604,750.0
103,0.0,4274313.213995039,527313.7665319096,20292.71431851872,274963.5838852728,900.0
104,0.0,4249889.30812827,524677.9181032317,20337.780330341535,274057.79056726105,988.5618459551404
105,0.0,4225640.012601844,522011.16398794955,20397.69383330371,273138.57135427103,869.664019896454
106,0.0,4200609.01918158,519239.7205355531,20515.819320584484,272366.6622521161,750.0
107,0.0,4175740.715861358,516631.18703309644,20626.484441637156,271501.5832562883,652.1986209465643
108,0.0,4150804.123450558,514003.1320661541,20735.785574096015,270536.74536101107,600.0
109,0.0,4126214.372617493,511297.52274472546,20742.84236124186,269550.5975886035,600.0
110,0.0,4101558.594335225,508722.62752689933,20839.396021488108,268745.6074360424,750.0
111,0.0,4077194.8099394306,506201.6272083617,20974.48516067089,268062.66841150925,724.4060923384611
112,0.0,4053024.273314234,503566.77271780896,21012.758520502062,267345.8159710041,600.0
113,0.0,4028674.2565965736,501051.46336669417,21040.735720200744,266549.3012059782,900.0
114,0.0,4004985.0439545093,498411.39990631386,21037.837281109267,265771.8537735755,1050.0
115,0.0,3981007.9780393443,495677.8434341234,21167.318957250165,265019.5498673071,1350.0
116,0.0,3956744.949856433,493209.87666040135,21285.190160706166,264123.95189028844,1242.0555056376088
117,0.0,3933254.978915332,490651.64579682774,21369.121418815193,263202.94406646467,1061.3044779516895
118,0.0,3909483.8714462575,488049.3929073097,21518.810094181936,262496.1130733742,1200.0
119,0.0,3885148.0044420697,485452.33547505614,21543.1037902085,261734.38414358004,1350.0
120,0.0,3861693.8371432154,482902.27232898644,21581.663789448954,261020.6136352719,1365.7567951774479
121,0.0,3838556.1888242685,480356.36528137047,21658.27946252775,260535.56334456336,1350.0
122,0.0,3815178.383652667,477729.50531290536,21714.325963163774,259802.33188286462,1500.0
123,0.0,3791824.0237615025,475198.5777554488,21793.603216012485,258949.59617328888,1800.0
124,0.0,3768978.485413448,472522.56005322904,21789.450164704267,258236.05036294943,1568.7041678933635
125,0.0,3745439.3072787155,470055.37006912444,21813.909567428684,257336.71659281096,1476.7376627386075
126,0.0,3722188.581502856,467514.76753184426,21816.73980483086,256392.0031525037,1082.2207176639022
127,0.0,3698638.7934352458,465266.3817218005,21861.422979097064,255727.56458718196,1050.0
128,0.0,3675264.2217555162,463023.70803071355,21803.452323104186,255018.31364408814,805.4200752978637
129,0.0,3652791.740335834,460673.6404754769,21826.29671027017,254262.05528699904,1050.0
130,0.0,3629661.790741982,458289.78951394267,21788.25275126061,253653.97940315082,1200.0
131,0.0,3606815.586954259,455782.55298343266,21857.40156103356,252888.81610599987,906.042889934437
132,0.0,3584155.434414667,453325.1783360664,21902.630381164752,252276.15868969774,750.0
133,0.0,3561562.8408338893,450822.31009165564,21913.71990779427,251582.96186613015,627.5415997589507
134,0.0,3538851.5282109794,448406.58813696785,21976.294647895957,250954.49532618167,600.0
135,0.0,3515971.8305873997,445909.11196199025,22029.219281216258,250284.95154567302,656.4955550032589
136,0.0,3493877.45247934,443330.3437429517,22008.24436303641,249597.75199766233,486.5805436338257
137,0.0,3471272.7527404437,440857.91799232614,22031.823183410896,248969.7260326457,300.0
138,0.0,3448791.998872784,438477.00121954695,22029.682198498205,248391.7573456833,600.0
139,0.0,3425987.778430892,435946.8713766561,22018.443827627285,247564.70116118022,900.0
140,0.0,3403325.4030439164,433559.46512196155,22029.765273926,246952.516099327,1049.0065062151189
141,0.0,3381778.7767425803,431069.27976545243,22058.913443036134,246160.42197373067,1050.0
142,0.0,3360381.3166916366,428675.5878851387,22056.110632322096,245433.36465743493,955.2071716262101
143,0.0,3339125.665597331,426477.24062435416,22086.706080640728,244775.399502258,1200.0
144,0.0,3317598.359096383,424043.37159484555,22118.163375779666,244189.90462919362,1350.0
145,0.0,3296242.3081721305,421626.03124385414,22119.01759177261,243380.41310027867,1497.8761034945246
146,0.0,3275231.187957586,419523.4484883804,22067.4360812836,242828.5288705983,1500.0
147,0.0,3253849.206124374,417194.06450070697,22107.6987544866,242273.5507576465,1319.0065135071286
148,0.0,3233049.505377935,415018.3509207072,22151.507900418437,241831.21532195757,1188.2979217754353
149,0.0,3211908.7718038014,412751.32276109734,22180.319271718166,241443.19455487395,1200.0
150,0.0,3190809.213869347,410303.7631138028,22259.570664935243,240885.46919887172,1077.9843773075163
151,0.0,3169992.747042459,408037.7914759914,22326.735756493432,240337.4453696886,1207.8781500752973
152,0.0,3148767.409734141,405980.03543979535,22376.92893106086,239986.65778798398,799.176918055296
153,0.0,3128137.1632618415,403752.3039416704,22396.19154260156,239546.31390648606,769.3557010682656
154,0.0,3107788.399675323,401510.42695682234,22434.846406841883,238994.40165548312,900.0
155,0.0,3087148.694590288,399248.50284211023,22491.155843233668,238261.91685787015,865.5916417774288
156,0.0,3066999.8794310815,397061.26793116063,22479.073196620968,237793.47400074927,857.5840277136484
157,0.0,3047168.9567773216,395041.807311928,22511.65295754132,237173.94178076452,1050.0
158,0.0,3027402.666981304,392645.34439178003,22602.52064880566,236714.00401331467,988.5687311306325
159,0.0,3008457.1188892126,390662.74556837394,22606.370118190083,236288.97235581672,900.0
160,0.0,2989339.321547571,388657.1091049196,22708.784575787908,235937.36044926627,1200.0
161,0.0,2970309.8522428675,386638.41404361185,22701.579929010928,235433.51646860546,1200.0
162,0.0,2951856.555135442,384365.2983132237,22685.399888825486,235103.01497125992,1200.0
163,0.0,2932747.421435397,382149.0789852508,22735.42926773267,234711.7952131937,1404.9917199491233
164,0.0,2913802.827125639,379980.9250183007,22837.82601287076,234103.05522842327,1431.6454302214197
165,0.0,2895371.6615658104,377928.79137386405,22890.075862796122,233616.63260314876,1196.7316606233612
166,0.0,2876624.2616499783,375811.53264490404,22962.28167453427,233267.9880295777,1350.0
167,0.0,2858346.749883203,373675.1852568875,22939.231917587527,232983.27508210402,1242.4539956940496
168,0.0,2840313.832623573,371420.87517831166,22952.96863273308,232608.0694262457,1200.0
169,0.0,2822176.1662023165,369296.88030519825,23020.69204799312,232274.65735488356,1500.0
170,0.0,2804304.890547419,367113.0817890429,23012.662239926183,231910.7999231672,1559.0878906073285
171,0.0,2785752.956766325,364982.10338316835,23076.32088307185,231430.84295238927,1286.9675444466027
172,0.0,2767757.9975375594,362782.11875064403,23184.705094372224,231027.0003431216,1534.75658592083
173,0.0,2749297.3574784235,360497.6884287996,23282.654772598293,230703.36739481785,1511.2055597263159
174,0.0,2731530.4676075676,358392.1820051034,23329.791078727012,230529.88755775947,1151.2137357069064
175,0.0,2714298.5871263766,356256.16968868085,23415.666064306264,230189.5580771805,900.0
176,0.0,2696397.3882288425,354350.8558000435,23547.952507926853,229727.51755448524,748.4233739133814
177,0.0,2678663.953223571,352419.564428952,23492.662429180797,229334.16326414255,600.0
178,0.0,2660915.7532141176,350447.454743045,23626.552029525832,229198.00051008543,750.0
179,0.0,2651673.3468167786,348417.4950346111,23672.509469159817,229167.54004188866,645.9642109407378
180,0.0,2650364.8167985063,346279.530548213,23775.41757684368,228890.76851673692,561.7859910576544
181,0.0,2632863.1208240893,344486.20065401954,23807.737894300022,228453.13447608263,600.0
182,0.0,2616284.306048758,342447.127323978,23828.850948378204,228092.94436208086,900.0
183,0.0,2598826.4901601085,340544.87886597717,23919.773400753267,228002.7924483546,1019.7475882599813
184,0.0,2580843.3685248806,338719.74133132,23989.317513600272,227775.44259324117,1412.4991356051214
185,0.0,2563302.668845945,336921.3036019961,24029.522703608778,227572.45683224074,1500.0
186,0.0,2545744.555792024,335038.70091674704,24070.24909822607,227449.4752831368,1588.8369811910077
187,0.0,2528273.3216042905,333286.96287244844,24139.70532673523,227188.35629878624,1500.0
188,0.0,2510742.5747109433,331576.5523866416,24219.95837063936,226873.90899932408,1567.5564825830534
189,0.0,2493361.8773517543,329626.8902325478,24247.895166062557,226666.5693142101,1409.7760200613563
190,0.0,2475454.0575366425,327580.05779318564,24315.363301521265,226430.90112598616,1077.3547875990585
191,0.0,2458051.9129696013,325721.48786831344,24289.24254906933,226498.95911961913,1204.0850845626153
192,0.0,2440963.7035514573,323837.8342270023,24238.335910961243,226301.9257133926,1294.8681896242613
193,0.0,2424249.845763751,322012.01003267587,24309.80769913731,226274.79767676032,1209.6767207154853
194,0.0,2406676.7853447986,320084.16854334687,24402.387275817688,226251.3295128421,873.3637139799121
195,0.0,2389783.19847159,318089.5918533317,24463.039740046486,226177.56421640856,534.8250007758384
196,0.0,2372699.072419426,316120.62967203715,24485.16894115035,225908.1273076661,713.7029765380391
197,0.0,2355170.224431368,314196.2574893493,24533.25158559583,225663.67562183543,513.210690964334
198,0.0,2338104.550696289,312406.69891330076,24656.288765269528,225430.95985368718,502.5342098660673
199,0.0,2321246.8449809942,310622.24839465227,24771.388658466192,225333.4284469015,438.7591187146115
200,0.0,2303775.082639886,308839.233542581,24890.797176678185,225262.93178051466,450.0
201,0.0,2286798.012955872,307195.6635936152,25051.453921887038,225222.10555393514,750.0
202,0.0,2269763.9800499105,305411.87090802816,25096.815499488115,224995.70386014084,750.0
203,0.0,2253376.840958142,303665.30889266793,25293.086467500627,224987.27030195197,900.0
204,0.0,2236894.631587464,301809.2836084938,25413.05957956368,224925.38902053834,946.8738934407913
205,0.0,2220762.21377615,299885.20837836154,25473.498555528746,224873.99643646457,1093.4651181472138
206,0.0,2204609.457263994,297887.9431147873,25545.707681415446,225005.32812489368,1050.0
207,0.0,2188584.526419535,296030.58283814864,25618.60814268421,225221.17172205247,1350.0
208,0.0,2172538.1625603256,294185.72134609584,25855.424540456745,225425.05260394045,1950.0
209,0.0,2164533.2387802848,292472.77093992016,26009.359402175538,225488.67550346444,1743.8147920845374
210,0.0,2169541.225907004,290771.12046140415,26099.210309417795,225533.32248875644,1592.5437550602903
211,0.0,2153351.068500704,289114.9747999813,26243.01493781944,225518.18122436825,1452.4452239149005
212,0.0,2137166.1492910003,287406.0144701158,26323.044074200672,225683.74080648596,1391.1013352042219
213,0.0,2122263.3672312363,285793.81129591935,26453.88684813737,225852.5511352451,1302.3063533545342
214,0.0,2107222.4545159726,284004.38577147806,26612.71110965057,226064.47004561053,1500.0
215,0.0,2091847.004857326,282325.4941281005,26743.93878744586,226190.52742632577,1854.09372383002
216,0.0,2076422.8165944407,280596.8553332744,27003.065122572592,226320.95987992626,1748.2824659202497
217,0.0,2061986.4381723346,278938.4178774157,27071.288960067126,226606.03856955926,1463.361273439406
218,0.0,2046591.6882913664,277358.172542918,27238.90890479836,226644.0635696754,1335.8279564581062
219,0.0,2031515.6117826325,275581.93391836877,27332.12676304956,226979.74266548673,1426.5294529634705
220,0.0,2016470.8442387858,273903.0807524161,27436.790323156998,227501.80773466785,1577.8476174165323
221,0.0,2001702.4394161163,272402.2080683103,27535.626594445544,227720.6095012404,1393.2613381780043
222,0.0,1987242.7676126582,270811.75485580007,27613.216455418755,228074.7021713816,1592.3499684180565
223,0.0,1972559.249346026,269270.2975551842,27854.40204937964,228243.5107211398,1650.0
224,0.0,1957727.5041200186,267683.6991504356,28033.624363346582,228836.44064920224,1856.1742624423043
225,0.0,1943524.8752381194,266103.56559685693,28212.48439967214,229141.6913963031,1800.0
226,0.0,1929681.404758361,264491.4135856004,28428.047774800194,229474.12509400037,1800.0
227,0.0,1915894.5458569976,262928.1682970107,28580.967902203905,229884.66924620967,2355.9750934689964
228,0.0,1902059.6061985919,261274.11394502938,28725.758166669384,229871.58135305144,2300.3228438984006
229,0.0,1887919.213740934,259752.67296804837,28866.37495384981,230452.1244401538,2157.869048139906
230,0.0,1874035.9936527784,258065.52687353193,29104.378422803464,231047.91241185926,1835.0048408504224
231,0.0,1860071.2538687803,256459.497638893,29379.088486903034,231540.3138963999,1800.0
232,0.0,1846164.2782477366,255076.5602450909,29577.81389525969,232078.09443474136,2197.530963194958
233,0.0,1832614.7927848473,253365.40317666467,29753.86573106749,232782.7407711007,2135.543818038468
234,0.0,1818963.0640835075,251773.5292224579,30062.12880796194,233252.03721660154,2166.2488449048296
235,0.0,1805452.6399351477,250209.21361084725,30230.010223333076,234147.46022748164,2207.123142688657
236,0.0,1792694.7703244255,248666.2569501238,30457.946854781163,234909.31185754633,2149.596843939742
237,0.0,1779700.5830272534,246989.3849638804,30580.256148449298,235361.3369796729,2130.167706394858
238,0.0,1766833.6787382194,245328.0655128842,30676.157667164567,235953.8545234104,1705.5417899208119
239,0.0,1754044.713701474,243677.9507061709,30932.087298100483,236553.29623933125,2237.9283368665647
240,0.0,1741612.4849734188,242184.6837589063,31183.279006604924,237226.41673923074,2492.5486342151094
241,0.0,1729167.1168039215,240607.38216910916,31438.263798390995,238037.65362653192,2342.294738064991
242,0.0,1716945.8233291514,239209.6534239404,31663.36765808944,238977.5025861212,2217.717282314406
243,0.0,1704921.4389222702,237652.86131275402,31889.306820167098,239789.794065437,2080.182575124656
244,0.0,1692916.606161802,236091.5624770976,32155.229165299646,240910.93546887414,1577.0246002124086
245,0.0,1680940.109355556,234719.0052541491,32481.517742311604,241800.92804641818,1296.4648668426642
246,0.0,1668556.7150722593,233140.63364962387,32860.689457940854,242898.97159832536,1581.3886252364018
247,0.0,1655672.8057421143,231763.46962404155,33281.92022655997,243941.55012735876,1451.7222406342173
248,0.0,1643399.8323252993,230320.60607853107,33540.21605740445,244954.29969564948,983.9634528477341
249,0.0,1632360.7931673373,228977.05378667323,33793.43447751964,246068.6091850704,839.7688703976854
250,0.0,1620945.6278077578,227516.86160975127,34059.34474900522,247205.53911189295,900.0
251,0.0,1609530.19453956,226208.11352513352,34449.5800112567,248091.9556659217,955.3465243778253
252,0.0,1598024.197954729,224878.44371007173,34803.001200082326,249182.3156943802,1104.3839967125937
253,0.0,1586486.2465559621,223537.51433394104,35187.02963099266,250220.65876458486,1418.0532160021849
254,0.0,1574925.4163247223,222037.94471974706,35630.67265400894,251451.83781742744,1350.0
255,0.0,1563973.660745437,220719.58709027176,36059.35395751801,252688.01391435688,1402.4100674850858
256,0.0,1553025.186003522,219254.81484089658,36531.215682470014,253868.30412967844,1800.0
257,0.0,1542286.0452768777,217854.89041548988,36951.19676327533,255557.27501267332,1957.3046036762416
258,0.0,1531464.0030233606,216596.61733511,37224.36150142773,256890.85581261065,1829.5070193594515
259,0.0,1520589.6596442296,215087.74160398782,37682.8674284333,258331.55903660427,1647.0132436842084
260,0.0,1509560.5109218734,213511.9238960655,38150.514254798734,259724.67369896424,1408.3931963521773
261,0.0,1498906.2768903545,212166.14920243926,38517.660338603986,261130.82660925988,1378.819190207692
262,0.0,1488105.3371517803,210835.43037111324,38925.95558866275,262315.00247372733,1955.780365378021
263,0.0,1477024.1556521298,209425.11299156168,39213.67097439516,263783.07807037054,2203.8946357450204
264,0.0,1466464.1043001192,208052.48794311474,39761.878183509194,265387.3513183866,2354.5972134578865
265,0.0,1455731.723811424,206742.0714195423,40336.872968504234,267057.3799235426,1419.2330954988488
266,0.0,1445167.783645144,205365.86827507295,40875.461845742735,268706.709035469,1650.0
267,0.0,1434381.3996426372,203943.87607604952,41315.68190973865,270560.90090347704,1582.3997045383671
268,0.0,1424339.2350582352,202623.85626543761,41653.93743322863,272255.7860371273,1421.827469580698
269,0.0,1413664.4863324326,201346.92930824627,42256.46777675401,273988.5167675723,1268.6663051621044
270,0.0,1403203.1397840478,199903.64988037737,42732.92353641265,275704.2045841297,1218.3976912705841
271,0.0,1392603.3408922849,198631.33033104613,43252.44149618514,277696.6625506443,1500.0
272,0.0,1382361.6681737544,197184.85247868847,43946.25258439819,279632.4070227287,1906.7387256972638
273,0.0,1372809.1093642393,195729.42807876406,44548.64398013992,281616.44131426903,1863.3497696972495
274,0.0,1363054.5811207911,194434.51926147996,45181.71587176356,283565.5286508299,1381.2725264641606
275,0.0,1352929.761166383,193226.06431178615,45924.612285771465,285371.2553599244,1361.9553615703387
276,0.0,1342888.4540687508,191999.73024672575,46448.34007605899,287336.40515019785,1054.9272226950188
277,0.0,1333116.78502943,190763.5130331776,47058.765918521334,289488.7793802804,1052.6645645623707
278,0.0,1322902.7321127506,189485.35614929086,47636.86079100704,291783.88747032086,1200.0
279,0.0,1312761.3626215374,188355.78236642168,48259.257616721996,293930.0210420001,1840.6606333380969
280,0.0,1302767.2063597231,187046.19387192844,48899.209332309394,296251.4364586632,1388.96220231873
281,0.0,1293220.528615249,185740.27321358034,49483.54610049937,298357.4074099517,1231.4970614626025
282,0.0,1283713.3680194225,184490.69021743006,50243.19037030552,300939.2689001588,1650.0
283,0.0,1274087.9242913786,183222.38450759355,50957.915077198486,303753.96364919597,1886.029481544706
284,0.0,1264436.7560402453,181984.42401672568,51825.9376807888,306162.0725014628,1899.1075684004118
285,0.0,1255111.4633166369,180754.07964348054,52511.362421567006,309040.2976677041,2100.0
286,0.0,1245759.200618253,179540.79910236518,53406.88935537349,311766.7513682812,1849.1839311683816
287,0.0,1236567.6567969134,178212.78052379502,54189.117923988575,314327.44895586744,1372.2393197715273
288,0.0,1227708.5360400195,176983.7236778999,54912.60016281119,317055.95171260694,1344.126373888327
289,0.0,1218646.7581261224,175625.1575051757,55729.372670851706,319895.35616043344,1650.0259743164074
290,0.0,1209466.8578898415,174214.98746133785,56524.31637435556,323454.5770868502,1800.0
291,0.0,1200415.5087898793,173014.66026584015,57392.658832733374,326380.3574741511,2000.620058427202
292,0.0,1190969.5286649745,171722.82767333038,58229.47858936872,329548.6162194465,1895.66925574257
293,0.0,1182130.8194921883,170459.11828528048,59308.74849829237,332773.33835088287,2304.476333912654
294,0.0,1173489.8453700577,169304.0054961099,60253.44246201875,335812.6521695213,2100.0
295,0.0,1164367.0870649063,168026.73508587282,61281.75501566338,339038.80512259965,2177.9863958027668
296,0.0,1155177.7946773958,166853.86563575134,62161.66723360253,342905.465681363,2153.205213653475
297,0.0,1146478.9523923453,165686.55280842248,63293.42067842844,346585.04940469767,1692.9081123931132
298,0.0,1138041.334147862,164493.73255027173,64389.73500148339,350119.478333931,1144.344999492173
299,0.0,1129314.5709700338,163258.4186892984,65497.934399689824,354108.5242936082,1034.4732161242655
300,0.0,1121535.806661678,162068.18776222484,66718.46601203564,358719.7795490411,928.9843389635085
301,0.0,1113546.382206479,160920.05193187608,67803.49506678185,362802.4471948468,1402.1843127215238
302,0.0,1105569.9613436083,159621.7268482288,69004.46181189436,367127.355209232,1409.6021028322652
303,0.0,1097454.9826009984,158493.5154299708,70460.62032803244,371613.5792554269,1352.8133486444447
