,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
297,0.0,2043194.2632244856,410273.4402279271,82050.38507119895,586955.4245405755,2077.0653922875035
298,0.0,2028139.80693884,407875.7759120394,83197.64466484485,591402.4914650816,1294.344999492173
299,0.0,2012570.279836234,405373.37611960847,84381.43373900393,596409.3306878404,1156.2267008409162
300,0.0,1997975.0705494557,403127.5431958297,85661.70794654111,602465.6975708185,928.9843389635085
301,0.0,1983149.560560224,400812.69834307506,86879.89290333129,607476.6407088061,1552.1843127215238
302,0.0,1968791.1824219525,398435.0488614575,88125.91810529603,612750.2233134827,1709.6021028322652
303,0.0,1953961.2345823126,396174.764144906,89639.00380780717,618384.3082258232,1802.8133486444447
304,0.0,1939328.6575447721,393788.89313289296,91082.16484303732,624081.8996306008,2536.95351751844
305,0.0,1924648.1490710739,391771.5909683746,92535.26258298192,630415.8993127705,2478.446935475563
306,0.0,1910322.8644973603,389497.3719251448,94008.23330778623,636828.3694859144,2817.7733280567036
307,0.0,1896195.3987016233,387317.04695169925,95592.28227532488,643019.2103147906,2607.235478753504
308,0.0,1882102.9139805452,385166.29927017365,97343.85484672827,649812.4604491451,2282.3062376982
309,0.0,1868679.269322614,382952.0098288028,99098.80550007087,656977.8334970826,2592.045776584984
310,0.0,1855007.083775841,380525.19458810723,100854.0632920824,664536.6613150589,2437.3291524984124
311,0.0,1840860.9810878788,378253.65842313453,102721.08166216243,672088.4735846794,2204.146238822457
312,0.0,1827185.2797515595,375861.11649854196,104543.17901078924,680444.5112890879,1996.698491025242
313,0.0,1813879.6312540357,373702.16344293783,106518.47108009257,688686.4143743493,1986.2409538924067
314,0.0,1800064.7907552305,371695.16997802013,108797.26788282272,696750.3929655211,2284.0242259484976
315,0.0,1787630.58389073,369717.864468063,110722.26563867363,705396.5784939327,2540.5240179720286
316,0.0,1775279.321981628,367575.31860184396,112865.23604108267,714296.781367417,2819.705466596696
317,0.0,1763022.145481128,365321.35875876417,115382.75360204044,724522.9203013404,2946.473476132608
318,0.0,1750648.86337953,363024.6195938471,117677.77606824436,737935.9728492278,1985.2831212474528
319,0.0,1738855.786171871,361132.25431741145,119990.10744216513,754802.4551272745,2151.4103398366997
320,0.0,1727222.649078895,359015.17573868146,122499.90617627885,773319.4539700302,2250.0
321,0.0,1715264.9749476924,357115.531462872,124884.21503255649,791813.1558880707,2340.2072081352553
322,0.0,1703696.092913637,355257.89993673784,127497.34595566733,807627.840058045,1749.1312777733506
323,0.0,1691995.0893162787,353332.6517983208,130353.82955431611,820613.999778156,1983.3801115981187
324,0.0,1680968.7909208357,351208.10719415743,133235.54926587085,831396.5851885448,1798.9199270319543
325,0.0,1669746.3516299895,349045.63958915754,136361.33613771098,841876.4673892204,1589.7063760699525
326,0.0,1658291.3813590996,346986.84552727436,139689.22847106014,852757.523316549,1777.2102985229621
327,0.0,1646917.8219148612,345101.12072744523,142886.51154751817,863204.7369750021,1765.488406972339
328,0.0,1635804.260513876,343167.4780423596,146171.11224605548,874759.6486814021,1678.1088756208278
329,0.0,1625040.8650522989,341288.6585123181,149104.53795299056,886275.7532447827,1800.0
330,0.0,1614318.9247090828,339283.3309370794,152677.51119155684,897780.8824262414,1850.9808759175583
331,0.0,1603966.9940828334,337075.91290504136,156584.11024132057,909899.4238435016,1784.5318988085103
332,0.0,1593727.4394393188,335131.02209837217,160609.05107962628,921008.5694862034,1782.8825634731245
333,0.0,1583573.1635940433,333277.16660158464,164772.64563627413,931818.6244920534,1372.9174846641893
334,0.0,1573252.900608201,331235.3591022965,169391.19694476467,942810.0189228202,1016.7276348705043
335,0.0,1563321.2492731684,329317.17016840045,173869.14552809173,953977.0445467853,1403.5551908423956
336,0.0,1553947.836200477,327355.3051647628,178354.67762337156,965348.5827646222,1929.8266512513421
337,0.0,1544120.5450252627,325577.08689289895,183096.079287407,977180.7444920548,1844.56995415365
338,0.0,1534705.7855422874,323770.6689562875,188100.26605346854,988774.4319556816,2152.593737303452
339,0.0,1525729.490266965,321966.4248001091,193377.84898090674,1000122.1235638405,2160.649750947021
340,0.0,1516181.7263546644,320307.15819934173,198742.7136652577,1011457.8478043904,2830.2663626972153
341,0.0,1506386.8038281086,318408.2085914414,207123.70912808296,1023035.9567690588,3003.6964800899814
342,0.0,1497127.445891096,316669.46478815726,212477.47238546686,1034998.5796411785,2506.5644949860584
343,0.0,1488485.939884612,315040.938612363,217893.80782509194,1046144.8708742987,2712.4283897062646
344,0.0,1479527.7040518608,313336.0931163237,223226.2187281717,1057490.8959059904,2819.5047226991483
345,0.0,1470942.390021664,311662.9597899961,228026.99646621404,1069235.777312759,3251.779278499839
346,0.0,1462727.8127822333,310105.0503572145,232819.84133393274,1080110.1194864984,3180.8183181279933
347,0.0,1454406.1037210005,308603.3583913539,237568.48712502143,1090877.6923841871,3517.5359921562
348,0.0,1445887.8100523371,306718.58667310403,242174.807613831,1102113.4583613167,3285.3795833359777
349,0.0,1438473.1165795499,304952.9092909736,246531.2080006294,1114187.9218024667,2928.189079475435
350,0.0,1430429.671018586,303505.3715760486,251395.5551682002,1125283.0877772383,2776.480222246922
351,0.0,1423152.9155425362,301846.47843499546,255521.33810631867,1136263.4172362834,2786.84519989197
352,0.0,1415776.4531188593,300501.3026938943,260062.38934038702,1147704.8606338047,2799.5145192475384
353,0.0,1408423.6325042618,299080.3444133689,264410.80609449814,1159137.405680764,2642.4408534462464
354,0.0,1401698.3131431844,297589.4913437108,268532.6685079817,1171185.6371287464,2967.6305176033466
355,0.0,1394904.3957805603,295878.57583317504,272657.888002214,1182516.3597465877,3512.982229710812
356,0.0,1388547.501326671,294328.4812166149,277015.4591883599,1194518.2461248455,2331.802724632793
357,0.0,1382079.0925912592,292950.80049588106,281050.74450926844,1206416.2295385425,2682.9162186213885
358,0.0,1376988.9635679987,291309.30939714564,285285.18173142255,1218536.9485619285,2737.822361588711
359,0.0,1371784.8475987,290032.4268786886,289461.0963633366,1229545.2927654001,2724.5922313458354
360,0.0,1367420.4814941345,288527.7154989951,294012.93962067866,1240814.3818091275,2855.3133098472913
361,0.0,1363328.8507062702,286943.5709749494,298789.4388962261,1252329.9259400684,2980.8929686771107
362,0.0,1360439.3130657913,285473.3664221,302843.22542508977,1264415.3902179021,3194.311358764502
363,0.0,1357822.0682222617,284184.7319016193,307792.60105105414,1275656.0267479504,3648.5192635267413
364,0.0,1354674.9611227065,282787.9128417425,312372.564403338,1287805.344606508,3336.728308055844
365,0.0,1351275.6641241359,281552.7662126661,317214.3022016429,1299439.4450199523,3137.284659277758
366,0.0,1348240.2338545786,280242.91217187024,322016.21967299416,1311776.2599532949,3062.9031558785878
367,0.0,1345172.8056004893,278906.83495203813,327469.114119196,1323940.4289145456,4024.2673394058984
368,0.0,1341938.594711654,277644.84844764683,333033.7357816247,1336207.8304261412,4612.254016403546
369,0.0,1338494.6946911516,276481.5565129334,338760.0840142028,1348078.603668267,4783.593350107012
370,0.0,1334765.6794586724,275350.72297179274,344155.1747645516,1359272.7079008191,4285.81905183064
371,0.0,1330305.5281793012,274320.7897636797,349860.2047093533,1371255.6980915295,4161.143848605809
372,0.0,1325741.1232269232,273272.2915745846,355930.9241806872,1383184.5185846144,4149.900071398637
373,0.0,1321237.6331098438,272093.830328621,362118.35500838293,1394899.1917126847,3823.880007646064
374,0.0,1315897.564201799,270936.24645338027,368156.93440136354,1407935.567891787,3861.047454730749
375,0.0,1310604.9902673324,269859.3853669908,374276.74562473263,1420386.0463313172,3582.919093238179
376,0.0,1304696.6998861204,268871.8576634763,380835.91101344425,1432524.1521133739,3930.06351959968
377,0.0,1298665.9269242217,267877.54949157016,387172.06297928846,1445160.7534619772,3247.1735394401912
378,0.0,1292381.7197382022,266557.0047722074,393848.95041772316,1457855.9771061828,4143.817796402453
379,0.0,1286107.1711860567,265582.20002707664,400407.636411299,1471497.560516126,4837.7130310505745
380,0.0,1279353.1474075115,264628.74251000566,406960.31507051364,1486035.662891493,4992.1150074221405
381,0.0,1273497.0690786957,263438.3567754809,413849.81438550213,1500130.2329187547,4864.640925054083
382,0.0,1268226.1534325408,262443.25420062285,420902.8084329255,1515552.4840582456,4614.296018599678
383,0.0,1262189.5375083368,261410.19012111472,427982.59939993813,1531572.383348442,4728.700927107299
384,0.0,1256307.3317348452,260380.7698488492,435422.2080094628,1547455.9274535957,4004.603451978937
385,0.0,1250370.262048628,259308.88800320963,442782.2561976945,1564577.4557428204,3785.264326253188
386,0.0,1244342.3155579092,258581.81348372495,450259.0706143045,1581595.1383058785,4971.926780874451
387,0.0,1238347.129157331,257852.00072689343,458110.06821719283,1599034.6109346258,4758.341945334779
388,0.0,1232666.8470534512,256765.7419325128,466293.0542005524,1615996.588576241,4654.310236854566
389,0.0,1226982.368330251,255781.79539551423,474772.3618600742,1633842.487194782,4620.461577738455
390,0.0,1220939.5171647873,254856.24392087891,483185.86329386453,1652489.4016105866,4559.234075387302
391,0.0,1215686.9656289476,253870.6321597403,491904.2785212668,1671488.510807705,5236.178156337475
392,0.0,1210151.4705953354,252953.9536772263,500805.67567018635,1690887.2927056786,6566.685345822928
393,0.0,1205568.6510080425,252008.01481197827,509489.33535028185,1710642.4120383605,6415.445072930244
394,0.0,1200409.6116013154,251071.27168703932,518935.8842485906,1730539.8678743567,6118.98968379627
395,0.0,1195698.9075892507,250324.41158679983,528624.0472148267,1751055.748399153,5978.02368804279
396,0.0,1190847.436356016,249495.75935713813,538510.6741798371,1771106.4693697002,6453.076627396117
397,0.0,1186465.6637486604,248696.2221647221,548102.6635031176,1792023.5486175045,5698.502057205473
398,0.0,1182449.921755343,247897.56679539717,557823.4643352913,1812388.8252681897,4952.564367882032
399,0.0,1178047.0753359632,246755.50039066188,567542.5872059264,1834175.142845805,4932.316285156524
400,0.0,1174451.7341150485,245819.28927662974,577610.7399651305,1855723.3618031095,5014.170913539435
401,0.0,1171233.6786386254,244650.29722517886,587592.6550042065,1877216.496593327,6455.020111098259
402,0.0,1167714.3174699373,243621.53590979206,597770.3209138664,1899549.7079714404,7223.376310265648
403,0.0,1164198.3336631213,242760.68936971747,608418.0568624258,1922035.8182921936,7855.720660531593
404,0.0,1160997.8847514018,241674.63260790697,619178.4888899456,1945297.1502044406,8226.282581691543
405,0.0,1157700.0994434499,240667.04230687863,629900.4105177794,1968455.3370147783,8489.484458133546
406,0.0,1153958.332634975,239552.82851641148,640491.7070986833,1992135.1821352676,8155.8401704714815
407,0.0,1150747.896024401,238330.30089275815,650827.2328773517,2015126.7420187935,8511.603143210174
408,0.0,1147444.3197795341,237382.8742315054,661998.0044483937,2039042.4893126746,6967.245293008736
409,0.0,1143580.8669022035,236124.35430963506,673225.9341369979,2062617.1821328101,7751.289300358534
410,0.0,1139578.2142605144,234966.38562579083,683829.0971444589,2086888.9863230432,8022.049960144157
411,0.0,1135277.8099618943,233648.3033818087,695116.2286401185,2111421.7964930227,7757.422743160229
412,0.0,1130747.2108171517,232602.31248574832,706259.78106101,2135670.5697064702,7485.374081229751
413,0.0,1126126.298992835,231468.5223635015,717596.0906870905,2160167.369535514,7453.647813959909
414,0.0,1120987.3703541367,230196.66655095716,728790.7190937821,2185350.293643047,6512.35972987871
415,0.0,1116194.4011882732,229127.07240423,740437.1620958508,2209855.6356983036,6939.190071600913
416,0.0,1110736.1605353837,227888.71920189608,751822.4408822794,2234660.798477622,7539.332710180158
417,0.0,1106686.5832340554,226653.1935198596,763402.9307121094,2261041.1148323733,7628.712070839498
418,0.0,1102248.83446998,225436.99942220887,775218.6822972308,2287391.8697243324,7968.461247516171
419,0.0,1097984.4141028451,224184.42844280283,786610.6318208083,2312986.396974295,7111.431211679524
420,0.0,1093849.9450158372,222864.23132905463,798862.7652224104,2339639.3621013416,6337.198873013179
421,0.0,1090216.9973492099,221721.22579299254,810954.7016531294,2365678.8585462198,6160.096939136959
422,0.0,1086914.5959512878,220596.886982701,823082.5416202901,2391897.9968693247,6345.524469687194
423,0.0,1083826.0165449749,219437.18474320744,834687.0471490738,2419557.3926900034,6952.235913060733
424,0.0,1081308.7556893812,218150.5130045321,847075.8582248545,2446422.1325956928,7264.276127006395
425,0.0,1079886.3149661496,216890.47875960806,859125.2291617721,2474484.437428057,9035.440116106363
426,0.0,1078970.353633747,215621.83058490464,872249.5225763555,2501417.8467600243,9226.930033496534
427,0.0,1078069.0921544086,214282.3573440358,885004.7766771785,2528349.794806342,8291.506973084184
428,0.0,1076674.9499065198,213120.25535540545,897849.2560365669,2556472.152248307,8089.633375524475
429,0.0,1075526.3868839645,211798.41114624124,911507.6059033785,2585054.45104493,7541.759679979833
430,0.0,1075267.8373277565,210466.36274994837,925151.3033043083,2612931.984807687,7276.056089947466
431,0.0,1074727.6903430903,209165.89391182165,938460.8867876048,2641262.982167059,7370.793234566052
432,0.0,1073858.3321243543,207957.24117644076,952554.249284659,2669602.329650041,7879.459176815163
433,0.0,1073442.786569113,206804.50811347575,966751.5243423256,2699565.831879071,7985.539671541191
434,0.0,1072954.9845028978,205472.9113176954,981598.4548278865,2728887.0179595975,6595.917225811898
435,0.0,1072488.5295233873,204342.07018747943,995977.8309978773,2757335.2859699484,6768.378602699144
436,0.0,1072756.6674459297,203062.92758906368,1010432.3275806502,2785911.859361436,8047.310603084974
437,0.0,1072331.7674773873,201858.04649744084,1025151.2812347995,2814614.186289301,8552.492540570422
438,0.0,1072241.0147552497,200655.54057708866,1040251.4748011522,2843163.725057128,8491.342215450954
439,0.0,1071704.1816666778,199519.8484065031,1056498.7329264076,2872040.2331569954,8672.693891042849
440,0.0,1071116.66770469,198535.11898072853,1072132.1463969327,2901104.345601344,8683.970809034545
441,0.0,1071332.1019385827,197379.10332258596,1089114.3474184975,2929596.768800553,8547.868195374806
442,0.0,1071633.6902034236,196334.29912337073,1105969.6528635633,2958945.831532016,7670.971287272986
443,0.0,1071728.098176536,195233.58015634783,1122834.1011397126,2989356.789173525,8381.120532887173
444,0.0,1071880.1666675159,194124.96543620166,1139831.585847313,3018967.783410308,8244.589380431804
445,0.0,1071510.8186196948,192991.950127503,1156742.7575834715,3046961.730487262,7663.25382882301
446,0.0,1071791.7551822767,191873.5202483516,1173794.7206854236,3076492.461309319,7802.180110382995
447,0.0,1071566.8889736016,190729.2089970066,1191695.8585693229,3105102.6059047086,8659.242413625632
448,0.0,1072124.1299406392,189754.66309824973,1209778.8246266458,3134569.5306442785,8388.787768267845
449,0.0,1072410.8252325316,188904.47935343583,1228848.769268392,3163858.0658070245,9836.947720049193
450,0.0,1072443.6941975604,187926.80609247787,1247626.0277459857,3194206.620573063,10442.533480145095
451,0.0,1072651.5481685598,187109.00742830412,1266016.3664569047,3224173.6637197463,11047.646486623962
452,0.0,1073696.4160014153,186167.6665971928,1285341.0259455615,3254259.831890199,10796.772462261444
453,0.0,1074654.2196462422,185248.77534281483,1304984.708047165,3284409.5096912514,11035.541086969706
454,0.0,1075661.938736825,184616.42797452823,1324975.61654077,3314223.9243543823,11384.859021407763
455,0.0,1075921.177391664,183889.94054450406,1345969.762006338,3343572.7537589916,11045.04292314459
456,0.0,1076649.0363379857,183021.61193156877,1366386.5894578593,3374263.617758305,11737.060351851173
457,0.0,1076753.1474814026,182169.94065692573,1387770.3854199213,3404798.680970177,11469.113985190415
458,0.0,1076998.1174579025,181466.51716950495,1409522.3819561806,3435687.918611366,11465.001614181116
459,0.0,1077678.7579585798,180655.50811602036,1431673.2777026538,3466106.808452063,11792.131407066017
460,0.0,1078121.2152494292,179924.93082600404,1453603.957048294,3497296.932066263,12406.685107168601
461,0.0,1079209.7882285086,179266.76286387962,1477502.6029462274,3528515.6216118657,12273.800537899868
462,0.0,1080282.5875172939,178642.68319697038,1501500.2523276478,3560679.561618342,12979.382178051017
463,0.0,1081091.6396000988,178102.72037093373,1525747.7250316706,3592655.384123215,12601.223248224207
464,0.0,1082070.105537703,177514.9345215582,1550054.1182004823,3624242.7414337643,12905.81337334916
465,0.0,1083080.8556524303,176919.61925414097,1574973.857778056,3657392.1890040836,12409.54740017507
466,0.0,1083691.758936809,176218.1430350682,1599836.9723380413,3690191.4504731875,11208.52172555124
467,0.0,1084252.3638426408,175616.24595505788,1625943.391193993,3722992.676919614,10161.5202027935
468,0.0,1085283.4301082909,174999.5889250174,1652465.0863964262,3757078.4677582495,8855.888499073479
469,0.0,1086460.7083881695,174684.40789384363,1679374.323198012,3792898.305057677,8657.251871640303
470,0.0,1087263.5032300877,174233.13644101092,1706332.6793518835,3829823.4925294803,9682.03028467088
471,0.0,1087669.3623721688,173666.1993059833,1733278.04527047,3867422.6651911,8825.158200205056
472,0.0,1089147.7208036596,173255.41931648218,1761018.3989187423,3907115.901202714,7756.926134272102
473,0.0,1090522.4390710122,172819.99454689733,1788907.9264248644,3946530.439948708,7541.768945487753
474,0.0,1091084.5976222614,172426.23126651224,1816772.8390128012,3985432.2024657037,9303.194843107845
475,0.0,1092516.4560346198,171967.3238748399,1845207.425186357,4023661.052486597,10132.32940318207
476,0.0,1094019.9364832318,171593.07920449693,1873210.4822206022,4058425.0399185778,10639.17467213932
477,0.0,1094773.0419324422,171395.06923096447,1901367.3170891255,4093083.373443812,9673.558916862527
478,0.0,1096029.8910106388,171157.92655950758,1930663.0671838257,4125479.58408105,10460.616270706118
479,0.0,1097121.3758081454,170698.56314858492,1959197.6621609905,4158850.8670362267,10049.460640142897
480,0.0,1098346.906932486,170341.7476008288,1988054.2683962933,4191520.5948910844,8729.132512137841
481,0.0,1100111.4468987577,170049.05292931083,2016865.6837444874,4223892.446356526,8155.038473628667
482,0.0,1101465.8484611365,169745.80976443354,2045269.0392340524,4256517.560952879,8364.533480956556
483,0.0,1103183.059808788,169418.7227141376,2074537.6497002763,4288885.481500773,8436.273033167003
484,0.0,1105733.7833436574,168998.8797859542,2102429.85267129,4320482.047678423,9435.292447031097
485,0.0,1107639.2522675311,168713.25113739222,2131035.984043247,4352530.414368342,10259.25226169095
486,0.0,1110258.502432496,168304.05092075383,2159938.1038146266,4383989.488463275,9960.677378135268
487,0.0,1112604.912023626,168158.79541387915,2188798.962472587,4414925.600358345,9174.170075162503
488,0.0,1114435.8644804796,167869.22610349816,2216822.0823537316,4444901.173909342,9201.6453172784
489,0.0,1116123.9390758462,167654.50562549566,2246303.6435258887,4474758.818205155,10076.150763201344
490,0.0,1118509.8906113915,167470.61917912334,2274799.2608362203,4505961.684273287,10261.860179346713
491,0.0,1120178.4363683402,167307.54926865763,2303871.1873234594,4537423.296411304,11205.593726267054
492,0.0,1122267.4480789918,167348.11721192618,2333613.4353150045,4566742.424342425,10407.402923978107
493,0.0,1124473.9961775562,167272.5024801533,2362536.659400865,4595688.651455632,10256.604853626928
494,0.0,1126763.3221876996,167066.97924761008,2391526.7281482294,4626123.474750256,9271.933062965454
495,0.0,1128469.5468074218,166971.1028865518,2421153.987051101,4654530.9867360145,9402.534385549394
496,0.0,1130128.0835018673,166762.03570241283,2450162.6716466798,4682513.796939715,9630.567042741775
497,0.0,1132482.3157383136,166712.83239948802,2479708.049478161,4711063.737652704,8974.400105599272
498,0.0,1135053.4515740676,166617.88756071657,2509140.2681807727,4739888.000123327,9708.8172452271
499,0.0,1137230.269384199,166644.9976575643,2538364.358699598,4768996.454349485,9801.324607870545
500,0.0,1139611.1558096032,166712.52469769062,2567017.654518736,4797194.295300705,10035.47910617072
501,0.0,1142381.3388673184,166807.31804333982,2596447.6913034795,4824111.843017774,10331.422553403962
502,0.0,1144123.8413135654,166552.56542786487,2625987.679064138,4852172.084071372,8929.802147059268
503,0.0,1145798.641399178,166500.84138735285,2656855.6884255977,4879662.068780488,9133.539722168576
504,0.0,1148528.9785499775,166845.79393953268,2686113.156556432,4906685.024841851,8766.991116383499
505,0.0,1150793.3815490978,166903.81134580442,2716343.9231818896,4933408.864311748,8775.890941188942
506,0.0,1153010.971733724,166877.72058655924,2746614.7218764783,4960800.765605699,7950.168189600224
507,0.0,1155710.995061576,166901.30860058687,2776117.36617914,4987122.879859854,8239.707821318378
508,0.0,1158203.8485273267,166837.8736313117,2805956.3840679764,5013591.485888499,8766.022100064769
509,0.0,1160813.1595000515,166942.53830452755,2835833.2622959437,5040803.284646047,10079.630417517476
510,0.0,1163274.8806493338,167054.77031217393,2866047.2036304297,5068008.999742876,9446.382230997719
511,0.0,1166007.8062146048,167158.3508558633,2897159.221804966,5095710.597833237,8539.347612765481
512,0.0,1168491.049073658,167406.00706481186,2927843.824734924,5122594.524405314,10460.435316140814
513,0.0,1171569.1164966063,167763.39706452636,2958092.8543054443,5149482.645398616,11257.250881005377
514,0.0,1174189.6594589818,168004.55723752425,2986890.155714851,5175720.236227275,12280.84443100532
515,0.0,1177122.001071412,168280.27277208507,3016199.6414692528,5202833.051499274,12749.482398525039
516,0.0,1180707.526097791,168331.63864059062,3046701.1601685234,5231050.653870653,13600.40116095962
517,0.0,1183892.934635533,168508.40663471696,3076306.4121994614,5256707.965309469,12624.263687714534
518,0.0,1186689.665872603,168610.30691796518,3106138.8901203447,5282978.644698634,12048.351787013047
519,0.0,1189769.5364416752,168955.71669414602,3135698.252251679,5310012.925114611,10401.577591267785
520,0.0,1192442.8466888394,169093.02751482624,3164279.6850662525,5337652.057080164,12377.119946624858
521,0.0,1195783.00913342,169207.87820347448,3192941.7559030442,5362774.06634252,12314.268012909986
522,0.0,1198873.4237286723,169287.2055309652,3221605.461723402,5388225.285085776,13984.516020401701
523,0.0,1202602.3293043429,169587.9842237056,3250899.0032845675,5415072.542002931,13632.414927720123
524,0.0,1206364.815342483,170031.2298828824,3278594.5803360026,5439993.261230342,13290.840210104261
525,0.0,1209301.0208792458,170143.22668940926,3307780.195290664,5466516.074603879,13638.54388122109
526,0.0,1212882.3627848707,170279.93026325424,3335448.4767357795,5491808.897621252,14491.306672606346
527,0.0,1215715.8144700641,170336.10635487956,3362869.5206977264,5515162.145886189,13272.870296728262
528,0.0,1218784.66201522,170494.32380752472,3389822.3097882723,5538544.512455866,12261.202137265358
529,0.0,1221772.3959099292,170816.03039609766,3415981.642060787,5561822.918156572,12858.066094465044
530,0.0,1225116.7218569021,171095.09851307355,3442460.511857816,5583451.010949284,12589.516724799292
531,0.0,1229320.348209217,171528.26998187954,3467348.2513383846,5604804.036162054,13850.015300473095
532,0.0,1232610.3785582795,171841.1459514982,3492333.760641234,5626721.072047044,15040.702914323409
533,0.0,1236324.8753888211,172156.72631048947,3517510.2755863797,5648006.769503952,14914.921255876014
534,0.0,1239476.5319990143,172275.43660683034,3542662.266204371,5668363.167915872,14496.228761452465
535,0.0,1242773.3064944628,172627.4387613445,3568385.2363383537,5688861.891434853,13060.962681495585
536,0.0,1246693.18608116,173007.77156627295,3593489.6000501933,5708811.04362934,12886.341631972085
537,0.0,1250435.3851026234,173165.96892548326,3618254.1302184975,5729421.949052267,12971.07100913901
538,0.0,1253388.5328714894,173362.17212735032,3642811.0820989553,5748290.562924183,13091.450138442333
539,0.0,1256486.4592838564,173797.93483121533,3667721.19919581,5767358.840026987,14301.324356971982
540,0.0,1259828.9822354838,174107.4512824972,3689699.050867572,5785261.66566659,14356.907091690502
541,0.0,1264119.7547127295,174350.0785880254,3712921.5876897112,5802654.8809984345,13396.070539867222
542,0.0,1267934.4895210117,174652.95794534488,3735926.164472769,5821516.11298737,12700.564876994313
543,0.0,1271437.603574897,175026.16777936489,3757774.9842455187,5839594.221327564,12214.285875277421
544,0.0,1275134.5018004428,175506.44504189995,3780045.282515291,5856421.006018391,13243.017233683744
545,0.0,1277938.6400121588,175867.3880253069,3801193.7032420347,5873077.085323317,12760.523673653763
546,0.0,1281527.2651514588,175949.82902379427,3821881.003406314,5890351.448831784,12693.830892690328
547,0.0,1284367.4968277975,176178.68042213816,3841824.0653834916,5906719.395679374,12451.357132434532
548,0.0,1286884.3672514972,176532.62988595982,3862054.5968227386,5923040.503061127,11579.163095815762
549,0.0,1289697.7699195852,176708.54785970115,3880528.40605661,5938380.634488957,11039.042638040706
550,0.0,1293210.3139003292,176922.70608268146,3899267.950004449,5954175.800501252,10063.61874886684
551,0.0,1296534.0142210233,177320.0144318984,3918649.8368965075,5968235.690154983,11039.828778675765
552,0.0,1300305.2437928398,177675.27206667533,3936751.5137678194,5982887.021263416,11997.015312094036
553,0.0,1303903.474344092,178150.0263367727,3954641.6808420676,5998283.810183278,14314.594896781628
554,0.0,1307390.8890387195,178449.82478805495,3971371.9284008853,6012381.174323538,15417.150047826148
555,0.0,1310809.077057468,178831.38603962155,3988518.184603567,6026052.315136352,14100.231271825558
556,0.0,1314425.6070178344,179267.85883194723,4005563.499447944,6039225.187948768,14872.542986920558
557,0.0,1318110.361538682,179961.61122664734,4021283.217585789,6051615.194577987,15283.402332912434
558,0.0,1322965.1231163787,180517.3085615242,4036771.7787588513,6063931.647407753,15728.220634685791
559,0.0,1326738.969631577,180753.9193690428,4051626.3225500123,6075638.522181177,14637.956242688364
560,0.0,1330706.9579161156,180933.43653321677,4065705.3452138635,6087328.029123098,14374.90301607802
561,0.0,1334259.4350893172,181193.04428375838,4078048.2004802017,6099971.6942357635,13317.127224115913
562,0.0,1337437.974362487,181537.6229769025,4091107.3456195155,6110042.079736733,11955.433818350342
563,0.0,1340765.0638536974,181730.97793451243,4102693.2275547306,6120925.4847932365,11897.458155701943
564,0.0,1344625.297301335,181977.34752630797,4114475.9917436186,6131363.555246091,12765.026493479949
565,0.0,1348537.6852106594,182335.6613241291,4124591.708250419,6141266.98113439,12491.751392269254
566,0.0,1351664.9635959934,182479.28951389706,4135871.0067979726,6151045.446292241,13306.986776171852
567,0.0,1354647.7397546952,182724.9018773018,4146582.350906799,6160452.3745954605,15483.868733192145
568,0.0,1358916.6799003838,183044.32485852417,4156018.035040312,6170235.922287339,15668.418660223206
569,0.0,1362530.2070998203,183555.29675212226,4164847.798447539,6177551.015620953,16286.578159721294
570,0.0,1366464.8078838408,183908.38287682194,4173373.2715989775,6186159.682952135,15922.905826141623
571,0.0,1369744.5337698571,184199.2043117285,4181655.1218295232,6194527.535382986,15764.111888670941
572,0.0,1374106.7445819376,184433.84264976645,4189202.9587987103,6202466.636316627,13623.385071298511
573,0.0,1377966.3345971226,184767.77011460325,4195209.672875787,6209323.035420122,14397.586693646728
574,0.0,1382244.4008472904,185041.98027171317,4201388.9757351875,6215193.474007917,14401.370172825265
575,0.0,1386048.260061232,185480.84261075305,4207078.562760533,6221036.612737388,14368.915604040047
576,0.0,1389967.8143079737,185759.9030327792,4212840.100021643,6226480.833930254,14141.60637204372
577,0.0,1394266.8967911387,186060.42200329297,4218182.31687842,6231579.87085126,14640.100634078815
578,0.0,1398877.5510400743,186543.99804348854,4222600.825193103,6235446.009890364,14944.296553789647
579,0.0,1402777.564525472,186929.52201941394,4226842.431171906,6240563.795723788,14817.852046413464
580,0.0,1406826.4373513553,187416.50814535088,4230587.283895635,6244369.953116011,14554.556607730648
581,0.0,1410837.7751167696,187763.4142328539,4232999.501222161,6248809.13107741,14951.743941928404
582,0.0,1415168.8886849775,188226.3887622525,4235135.461712114,6251723.182110309,14527.478871822586
583,0.0,1419004.1101857375,188660.61103530636,4238342.572675374,6254470.279370872,13849.657392273322
584,0.0,1423432.918040128,189005.4133403481,4239763.6552197365,6256432.867933667,14658.714380716077
585,0.0,1427319.9072843683,189473.70039017286,4239282.124236225,6257400.76253385,14344.22731852528
586,0.0,1431259.4401647449,189868.61908575296,4240647.13461805,6257958.900623531,14638.546705721812
587,0.0,1435619.657172768,190284.83832263533,4240868.363632502,6258489.271436654,14959.48736862207
588,0.0,1439212.313473137,190638.6617481393,4241720.4176710285,6258225.125604225,14869.352028817797
589,0.0,1443290.19373056,190940.22403959226,4240074.70526397,6259138.195209065,15352.066077357322
590,0.0,1447359.3032228246,191221.88215537998,4238878.714259939,6259150.633509233,14311.882030372755
